ID,Course Title,Course Length,Description,Image URL
2012294,Tech Recruitment with ChatGPT: 75 Minute Crash Course,COURSE • 1 hr 25 mins,"Learn how to use generative AI to empower your recruitment process and hire the best candidates, even if you're not a technical expert.",https://img-c.udemycdn.com/course/480x270/4551580_6002_13.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImEwYTUzYTRlNjJiY2IxNDFjZmMyNjY1ZjAwYzJlMWQyIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI3YWYxZjcwY2VkZWVjMmViYjJmYWI1ZTIyNDNkOGFkMjFkYzdjMjhhIiwiZXhwIjoxNzA3NTgyNDk3LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3Njk3LCJjaWQiOiI1MjUifQ.udoCR6DpZnaaluD_vmfSLrUm5IaZL3yHhvbvCS5edHU
2012295,Master Sales Training for Consumer and Retail Business,COURSE • 48 mins,Master Sales Training for Consumer and Retail Business,https://img-c.udemycdn.com/course/480x270/4519992_e786_3.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImI0MDVkZDQxNmEzMzZhNDc3N2IwOTUzNWNjNDA3ZTQ4IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIxMTk1MmVjZmM0MTQ0NjEwZDM3YmU4NmE3YTEyOWYxNzgzYTA1NmI2IiwiZXhwIjoxNzA3NTgyNTA1LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3NzA1LCJjaWQiOiI1MjUifQ.4RHrrRC4Uhkf177uY1JYOm-Mwu7Okx5hMaP6ky8xenM
2012296,"Life Skills: Finding Meaning, Purpose, Success & Happiness",COURSE • 2 hrs 15 mins,The secret to living your ideal life isn't a secret.,https://img-c.udemycdn.com/course/480x270/4494186_9a4f_7.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImEyNmY1NTc4MGY0NDEyZjVjNDQyOTZlMzNjYTI3YjJkIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIxMDViNmNkMWFlZTRiNjljZThlZmJmMzI5Nzc4NDU5MGJmMWViNWMzIiwiZXhwIjoxNzA3NTgyNTEzLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3NzEzLCJjaWQiOiI1MjUifQ.VfV-wiy3q-ZnfmnHHFlRDdG_HWH6NQsy98GrbET574o
2012297,Team Management: How To Manage Virtual & Hybrid Teams,COURSE • 2 hrs 9 mins,Do you grapple with engaging your virtual team or clients effectively? Has the newfound prevalence of remote work introduced unexpected challenges ...,https://img-c.udemycdn.com/course/480x270/4302655_a98a_3.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImE0NmI0NDM2ZjE0MTU1ZTY3ZjJkNDI3MTM2Y2MzMjhjIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJlNTEzYzZlZTM1NTEwMDczYzUwODRiZDY5NWU4ZGIzZTYxYjQ2NTAyIiwiZXhwIjoxNzA3NTgyNTE4LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3NzE4LCJjaWQiOiI1MjUifQ.PDZG2BGHDa2AqNfY8wgnFWId4CF42YXMAStkJ9YJ4ww
2012298,Email Marketing. Increase Sales With Email Marketing!,COURSE • 2 hrs 1 min,"Email marketing is one of the most effective tools for repeat customer communication. It solves many tasks, such as getting feedback, repeating sal...",https://img-c.udemycdn.com/course/480x270/4204914_120f_4.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjhkMjQxZTIxN2RlZDFmN2MzNmMzNDQ0ODZlMjU2OGU1IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIxOWIxYWMyZTA3OGMxMjA3NWJkOWMwMTI3ODgyNmYyZTZhMDhhODZlIiwiZXhwIjoxNzA3NTgyNTI4LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3NzI4LCJjaWQiOiI1MjUifQ.WQThjvLjIPZzfLX2khhPe52-378hlKxXOeAEvOQCuBA
2012299,Supply Chain Management : Inventory Management and Control,COURSE • 3 hrs 20 mins,Practical Course on Realtime business knowledge for Inventory management in Supply Chain. As Inventory management is the heart of supply chain one ...,https://img-c.udemycdn.com/course/480x270/3896760_8586_4.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjljYzEwNTgxNmY0YzZkZDAzMDc2ZTY4YmRjNzUwZWZiIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJhMjIyNTgzNWUzYmUwOTZkN2YyN2NhMmY2NmI0NTEwYzE2YjJkNzUwIiwiZXhwIjoxNzA3NTgyNTM2LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3NzM2LCJjaWQiOiI1MjUifQ.GpOLDENbiCWkY7750GsZvdyC1WvNq-lUDgEcHh_e8Vw
2012300,Voice of the Customer: Toolkit,COURSE • 2 hrs 29 mins,Understanding your customer is VITAL if you are to continue to provide them with a service or product that satisfies their needs and requirements. ...,https://img-c.udemycdn.com/course/480x270/3808634_d662_3.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjYzNmJmYjgyYzcyMjBmNjIyZGUzODI4YzQzMWNmZWU5IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJmMmM5MzRkZjgxZmEzNTcxYTY1OGJkNjE2MmI5MDhiNmFkMDUxYTc4IiwiZXhwIjoxNzA3NTgyNTQ0LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3NzQ0LCJjaWQiOiI1MjUifQ.y51NHBYWNRb3D6Bj_NEgeim_G1SaeOfCVJ59z9eis74
2012301,Adult Learning and Instructional Design Models for Trainers,COURSE • 3 hrs 59 mins,This course focuses on explaining Adult Learning Principles and why it is important to use these while designing training programmes. It also expla...,https://img-c.udemycdn.com/course/480x270/3701704_9c06.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImJkNTBmOGU2MmZkZjYzNDkzZTc2ZDAzODllNDA1MTA4IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIyNTA0ODA2ZTZhZjlhOTY0MTIxOTA0MmRhYmE3Y2JiZDQ2YmEyN2JiIiwiZXhwIjoxNzA3NTgyNTUxLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3NzUxLCJjaWQiOiI1MjUifQ.vkbdd9w8AtO5QTUbwlmS1enRIpOv6S49p0ofDAl25QQ
2012302,The Ultimate Customer Experience Course (3 In 1),COURSE • 2 hrs 49 mins,REVAMP YOUR CUSTOMER EXPERIENCE STRATEGY: CATAPULT YOUR BUSINESS GROWTH WITH PURPOSE!,https://img-c.udemycdn.com/course/480x270/3671032_1afc_3.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjU5M2M1NmMyODc3ZDY0ZDRhYTUxNzExZmM5MTdkZDJhIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIxYWEyMWU4MTI5YjJmYzVkMWI2YTNlNzdjZTdjNzk0MTRmY2ExMjcxIiwiZXhwIjoxNzA3NTgyNTYwLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3NzYwLCJjaWQiOiI1MjUifQ.PhLV6m0VaE-m48wGMsnA1yE6XBM_EqFWgdxfEoJR5KY
2012303,Resilience for life: how to be more resilient in life & work,COURSE • 1 hr 55 mins,Do you want to be more resilient and to build your resilience over time in your life and at work?,https://img-c.udemycdn.com/course/480x270/3626840_2732.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImEzMDg0NWEyZWExOWJlODhhZWE2YWQyZjU2MDU0NmJiIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIxZmE3NGMwYTEyYWY2MDY4MjhjMjQyZTMzOTc1ZDdmZmExZDM4NWUxIiwiZXhwIjoxNzA3NTgyNTY3LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3NzY3LCJjaWQiOiI1MjUifQ.5HbMfsqmp8E4cF0Pa9XCBB7h0jQJ6HF90vE_EU7EvQw
2012304,Supply Chain Management for Beginners,COURSE • 1 hr 41 mins,Supply Chain Management for Beginners is a short course that introduces the basics of supply chain management.,https://img-c.udemycdn.com/course/480x270/3509118_039f_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImEwZDVjY2FiY2Y2ZTgwYTM2N2YwN2IzMTFkN2UwZGQ5IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIyYzNmOGM5ZDAyZDg0NTRkOWJkYWFiNzcxNjg0ZmI0ZDlmZmYwNjQ1IiwiZXhwIjoxNzA3NTgyNTc2LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3Nzc2LCJjaWQiOiI1MjUifQ.CdWD7O8rRqQFxGBM-GdBggKSFB89_1wGJSejTKZxu_A
2012305,Stress Management: Images of Resilience,COURSE • 1 hr 24 mins,"In times of continuous pressure, stress and change, resilience is frequently referred to as being one of the key attribut...",https://img-c.udemycdn.com/course/480x270/3469750_e8c6_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImNiYWI2MmFjYTQyZDdmNTk5OTgwZGNlOWZlNDQxM2U4IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI5ZDNlYTI5NzI1ZDUyYjZjMTFkMmViZmRmOWVmZDYyYjhjNTliMjVjIiwiZXhwIjoxNzA3NTgyNTg0LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3Nzg0LCJjaWQiOiI1MjUifQ.MCOn4JK4GlHumPYamey02ZfDHtI-u0wMfsQTRPhXIOQ
2012306,Product: Business Fundamentals,COURSE • 1 hr 8 mins,"We can not deny the importance of understanding the ""Marketing Mix"", also commonly called, The 4 Ps of Marketing....",https://img-c.udemycdn.com/course/480x270/3468166_a723_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjdlNGRlZWRmNWUxYjBhNjMwYmIzYmY4ZjlhZTRmMDhkIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIwYzJhZTM5YjNhMTY4MTAwMDc0MWJlYWQ0YTEwY2E3YTcyYWU4MDRhIiwiZXhwIjoxNzA3NTgyNTkyLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3NzkyLCJjaWQiOiI1MjUifQ.1eX3dpMTeDRNH_2TglUnQKMS_advECteSRyrJbUFiEk
2012307,Managing Hybrid and Remote Teams,COURSE • 1 hr 29 mins,All the essentials you need to successfully lead teams working as part of a hybrid or remote or work model.,https://img-c.udemycdn.com/course/480x270/3402362_8c88_5.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjUzZTFhOTFhNDZkZGEwMjBmMzRiYjFlZGJiMWRlZThmIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI1MDM2YWE1MGFjYjA3M2JkZjU1Mzk1ZWQ3MWQwNWFhZmNhZWI4MTRlIiwiZXhwIjoxNzA3NTgyNjAxLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3ODAxLCJjaWQiOiI1MjUifQ.ni0rydgnL0IDRvDDxWqY5FXXxCwN4OdgfrNX0PWvHZ0
2012308,Resilience: Your Path to Stress Reduction,COURSE • 2 hrs 35 mins,Resilience: Your Path to Stress Reduction,https://img-c.udemycdn.com/course/480x270/2963754_6ab7_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImE4ZDM2MjkyNWNhNTRlMmVkZWQ5YTNhMWEwNzFkOTlkIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIwNWEwN2E5M2E3ZjM0Mzk0NzVmNWI4ZmY0YTI5YzExZDc5Y2FmOGM0IiwiZXhwIjoxNzA3NTgyNjA5LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3ODA5LCJjaWQiOiI1MjUifQ.sBzbdEZRllwc86XmTlFtP71w3nX4GUNA64gqT7rUGXY
2012309,Customer Service: 6 Keys To Exceptional Customer Service,COURSE • 1 hr 44 mins,Do you want to improve customer satisfaction? Are you really making your customers happy? Are you focusing on customer experience management in you...,https://img-c.udemycdn.com/course/480x270/2553157_0b10_3.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImNkNWE5YTQzYmE1NGFhNDE5MmJlNDQ4OGE0OGEzN2EyIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIxYjkxNWNhMjdmMmI1NTZjMmMwOGY3NWM2ZWZiMjNiMTVlYjUxZGVlIiwiZXhwIjoxNzA3NTgyNjE2LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3ODE2LCJjaWQiOiI1MjUifQ.qyrG1PU5kLBrSo-B4dPeU9jTr1uj_ONjMQj6YZMUWkU
2012310,The Simplest PMP Exam Prep Guide +PMP Practice Exams *35PDUs,COURSE • 9 hrs 1 min,Welcome to the PMP Certification Exam Preparation course! This course is designed to help you pass the Project Management Professional (PMP) exam o...,https://img-c.udemycdn.com/course/480x270/2282934_4a38_23.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjI3NTBiZTg2MzZkMzJhMjhlMTU2MGU2N2Y3YzFhY2JmIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI2MWIzYjBhYjMyMmIwNWEzZWJjMDgwMGI3YjY1NmM4MDdlZjhjOWFmIiwiZXhwIjoxNzA3NTgyNjI1LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3ODI1LCJjaWQiOiI1MjUifQ.itwMk2ld4PBMAvcQHbMNTaWHGtfaGqi51Py4Kt7Eyrk
2012311,4 Basic Leadership Styles + 4 Essential Leadership Skills,COURSE • 8 hrs 50 mins,"Best-selling course from the Motivo Academy, now on Udemy too!",https://img-c.udemycdn.com/course/480x270/1902656_9efd_17.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImQ0OGQ1ZmIzMjU3M2JhZDg4N2YxZjIxNTQ0ZjAyNmZhIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI2MGU1ZGMzZjc2NjQzMzE4OGQ2MDNmZmE5OTc5YmEyM2UyMWUyODNiIiwiZXhwIjoxNzA3NTgyNjMzLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3ODMzLCJjaWQiOiI1MjUifQ.CzIyQKFfTfaiozk63Rh9wWSK-9dt58S5vF2u9jKU1hI
2012312,"Statistics for Data Science, Data and Business Analysis 2024",COURSE • 4 hrs 59 mins,"Are you seeking a career in Business Analytics, Business Analysis, Data Analysis, Machine Learning, or you want to learn Probability an...",https://img-c.udemycdn.com/course/480x270/1796292_4333_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImQ1Y2UxZjVhMjg2ZTk3YzZkMjg4YmJjYzQwNjM0Y2M2IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJmMGJiODlhMWVlOGMzN2QyOGIwYWEwYmY2YWRkYjM3M2NmYTAzMWMzIiwiZXhwIjoxNzA3NTgyNjQxLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3ODQxLCJjaWQiOiI1MjUifQ.Kif33LZ2g-n1EPfm199huxEmAmiyLXknNxNajYrjh4o
2012313,Positive Psychology: Work Life-Balance | Live Well-Work Well,COURSE • 4 hrs 2 mins,January 2024 UPDATE:,https://img-c.udemycdn.com/course/480x270/1529584_63f2_3.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImFjYzBiN2IxYWE1YTAzNDUyMzBiMzhjZjVhMGMzY2ZlIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI1MWJhNTRhYzU5MTljZDE5M2IzOTFjN2MwNzcxNmUwNmYzMDZhNDQ5IiwiZXhwIjoxNzA3NTgyNjUxLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3ODUxLCJjaWQiOiI1MjUifQ.ijXZJDsUJNJxrOI-ssIshPj6CNioYT7rXUt74FCa6TY
2012314,Stress Management: Guide to Emotional Resilience in Business,COURSE • 2 hrs 18 mins,"This course is based upon the book ""The Authority Guide to Emotional Resilience: Strategies to Manage Stress and Weather Storms in the ...",https://img-b.udemycdn.com/course/480x270/1305748_f2e6_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjExMWQxZjMyNGMxNmRiMmYwOTkwYmQ0MDIwMzlkNjFkIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIzZTJiNmY1ZDFmZTRiMzljMDJkNTBmYTZkOTNjMDJmOGFmNzY2YjQ1IiwiZXhwIjoxNzA3NTgyNjY3LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3ODY3LCJjaWQiOiI1MjUifQ.0Ri5muzwHtvvG6jpmhGfOZnALbBZRJswYDjU-1ujymw
2012315,ADVANCED Time Management For Productivity,COURSE • 4 hrs 22 mins,This course approaches time management from 3 unique angles:,https://img-c.udemycdn.com/course/480x270/940976_dee1_6.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjNiZGMzNmI1OGVlZmE3Njc2NWZjNTIyMWQ5YzE3YjFhIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI1MTdjNmRlZDUzODViMDY4NjBlYzJiMjdlMmY0MjI4ZGUzOTIzMjZkIiwiZXhwIjoxNzA3NTgyNjc5LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3ODc5LCJjaWQiOiI1MjUifQ.UNhchLFqlLtbU8dHaAVwFSbiT8LNgt3STT3L3cJWHCc
2012316,Management & Leadership Skills: When To Manage Or Lead,COURSE • 6 hrs 34 mins,"Become an effective leader of yourself first, and learn how to lead and manage others!",https://img-c.udemycdn.com/course/480x270/918254_b66f_12.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjBiNmM0NjMwNzE2YTY2MGRlZTI5ZWRkOThmZjEzNDAwIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJmNzc1ZWI1ZDZkYzVmNGJkZGEwZTMxZWVhNDY3Yjk5MjM3MjJhNzcyIiwiZXhwIjoxNzA3NTgyNjg3LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3ODg3LCJjaWQiOiI1MjUifQ.pohmgJoZNTStUKlhkJSfj991UR0U4kb171ZcA6UJeLM
2012317,Sleep Now: Get Better Sleep and Wake up Feeling Energized,COURSE • 1 hr 29 mins,+++++++++++++++++++++++++++++++++++++++++++++++,https://img-c.udemycdn.com/course/480x270/860790_3e81_3.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImExYTU2MjViYTBjN2YxYjMxODcyOWFkNGJjMmE5MWY1IiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIzZjc3YjRkYzRkOGMwODQxNzI5M2U2ZGE0ZDU5YjMzZjA1MjMxZDc3IiwiZXhwIjoxNzA3NTgyNjk1LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3ODk1LCJjaWQiOiI1MjUifQ.7C-eTouW2-BaLqxuhsijFkI5s7J_HsP3cNIAPsgIcQE
2012318,"New Managers Complete Course: Leadership, Power, Influence",COURSE • 1 hr 51 mins,Course Overview - How to Become a Valuable High-Performance Manager Whose Actions and Opinions Matter to Your Company,https://img-c.udemycdn.com/course/480x270/827286_8da6_14.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjU5MjRhNTIzZWJlZjIzNDcyNWYzZTlkYzY3Mzg2ZjJlIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJjYWEyNTQyODAxOWQ0YmZkZGJkNThjNjVhODQ5NzA3YWM5MDg2MzMwIiwiZXhwIjoxNzA3NTgyNzAzLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3OTAzLCJjaWQiOiI1MjUifQ.JdJmr_5s8tX9TjCr4FOpNZ4o4tuE7Mar6AYPUusSOvQ
2012319,Marketing Psychology: How To Influence Customers To Buy Now,COURSE • 1 hr 19 mins,MARKETING PSYCHOLOGY: INFLUENCE CUSTOMERS TO BUY NOW!,https://img-c.udemycdn.com/course/480x270/552354_69e5_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjRhZDY4YWI1NTUyYjYwZmZlMTI1MDAyMWRiNDZkODljIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI2NzNkNjdmMmU1Y2MwMzYyODBmNTg5YWZlYzM2Y2ZjZmMyNzE4M2MxIiwiZXhwIjoxNzA3NTgyNzA4LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3OTA4LCJjaWQiOiI1MjUifQ.NO3WPTaHHzX2EeiOw5esbxRHnk__zSlrgy9r4n3kx94
2012320,Customer Service - Contact Centers,COURSE • 41 mins,Customer Service professionals need to know a whole lot more about the various ways of delivering services to the customers. It is no longer suffic...,https://img-c.udemycdn.com/course/480x270/215604_3454_2.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImI0YWJkNmFkYzYyM2RlZDJmY2ZkYjI2NWExYTJkMzhmIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiI4ZjVkZGM5MzNmNGY0YjFhZmZjNzhlN2U1YzM0NzVlNjFkNGNhNTNkIiwiZXhwIjoxNzA3NTgyNzMzLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3OTMzLCJjaWQiOiI1MjUifQ.7NXtlI9cly4souGhUrBwgOMnNFfWZ1Tq-F7Vx_HGCJE
2012321,LangChain- Develop LLM powered applications with LangChain,COURSE • 7 hrs 7 mins,Welcome to first LangChain Udemy course - Unleashing the Power of LLM!This comprehensive course is designed to teach you how to QUICKLY ha...,https://img-c.udemycdn.com/course/480x270/5281528_8f36.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjQyNDJiMDNkZWM4NTFkMjI5YTg3YmI3MzFlZGYzYWNiIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJjMGYyOTZjNDIwY2U4NDcwNTZlMDY5NDZhYzA4NjEwMmRjYjE3YzExIiwiZXhwIjoxNzA3NTgyNzQ5LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3OTQ5LCJjaWQiOiI1MjUifQ.Y_MiKoodTo6Oadrgziv93upt2h-qx8_lN4pS-jcbfkQ
2012322,PSYCHOLOGY DIPLOMA: Anxiety & Panic Attacks (ACCREDITED),COURSE • 6 hrs 7 mins,"Are you interested in learning about the psychology of 'Stress', 'Anxiety' and 'Panic Attacks'?",https://img-c.udemycdn.com/course/480x270/4531518_4ad3.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjEzNmVhOTI1MWE0NTZlMGY5ZGNkNTI3OTkwNWZhOTcxIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiIyMmNjOTU0YjI5MTA0ZTkwYmMxZDExOTQ4ZTllNDViM2UwYmE2ZTQ0IiwiZXhwIjoxNzA3NTgyNzYyLCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3OTYyLCJjaWQiOiI1MjUifQ.3Lu8QjLLeHJ6hrZcDmKP-0pwZG99ENfAwHM79goOXUQ
2012323,Electrical Low Voltage System Distribution Design,COURSE • 10 hrs,This course is dedicated to students looking to acquire electrical low-voltage power design experience from scratch.,https://img-c.udemycdn.com/course/480x270/3250948_915a.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6IjI3NDIwYjEyNTM1N2U3OGU3MjM3OTdhOWZmOWQwMTQxIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJlODQxOTkxNDRjYTUyNzgxMTViNTUzNWE1ZWJhOGYyOTAxODRhOTA0IiwiZXhwIjoxNzA3NTgyNzY5LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3OTY5LCJjaWQiOiI1MjUifQ.uL0T0i7CGwtQJfpyDXb2b80yVKq9QeMlu8debsTZ6ZQ
2012324,Microservices Design Patterns,COURSE • 8 hrs 28 mins,*** Course Project updated for latest Spring Boot 3.2 ***,https://img-c.udemycdn.com/course/480x270/4651564_d1b3_4.jpg?cp_oauth_jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJwIjoidXJsIiwicmFuZCI6ImVjOGVmNTQ0YzJiYWM0MTg3YzMxYzQ4ZDNlMTY4MTllIiwidiI6IjEiLCJvcmlnaW5hbFVybEhhc2giOiJlNWVlNWZjMGNiNjFlZTIzOTAyNmFjZDliYWRlN2IyZjUwMWMzNTZhIiwiZXhwIjoxNzA3NTgyNzc3LCJyaWQiOiI3NjUyMjM0IiwiaWF0IjoxNzA2OTc3OTc3LCJjaWQiOiI1MjUifQ.89ucrc3-7AW1L7H3n0stiXsU6blsstHfKXMGcAUBeuE
